Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Bachus	Spencer		T	AL06	2015	2/3/2015	10004859
	Bacon	Donald John Mr		C	NE02	2015	4/18/2015	10005448
	Baker	Collin James		D	TX06	2015	2/17/2016	9108352
	Baker	Terry		C	MD06	2015	1/6/2016	9108130
	Baldacci	Joseph M.		C	ME02	2015	11/24/2015	10009242
	Baldacci	Joseph M.		X	ME02	2015	9/4/2015	9107570
	Baldacci	Joseph M.		X	ME02	2015	10/26/2015	9107770
	Bangstad	Kirk		W	WI07	2015		9108343
	Bangstad	Kirk		X	WI07	2015	7/20/2015	30001563
	Banks	James E.		C	IN03	2015	6/10/2015	10007965
Hon.	Barber	Ron		T	AZ02	2015	5/8/2015	9106463
Hon.	Barber	Ron		X	AZ02	2015	3/19/2015	9106194
	Baricevic	Charles John		C	IL12	2015	8/31/2015	10007059
	Baricevic	Charles John		X	IL12	2015	5/15/2015	30001166
Hon.	Barletta	Lou		A	PA11	2015	6/16/2016	10013100
Hon.	Barletta	Lou		O	PA11	2015	5/5/2016	10010061
Hon.	Barletta	Lou		P	PA11	2015	2/19/2015	20002550
Hon.	Barletta	Lou		P	PA11	2015	11/6/2015	20002827
Hon.	Barletta	Lou		P	PA11	2015	12/28/2015	20004311
	Barney	Sean		C	DE00	2015	3/11/2016	10009704
Hon.	Barr	Garland "Andy"		A	KY06	2015	7/7/2016	9109600
Hon.	Barr	Garland "Andy"		A	KY06	2015	9/6/2016	9109981
Hon.	Barr	Garland "Andy"		O	KY06	2015	5/16/2016	9109061
Hon.	Barr	Garland "Andy"		P	KY06	2015	7/15/2015	9107279
Hon.	Barr	Garland "Andy"		P	KY06	2015	11/18/2015	9107923
	Barragan	Nanette		C	CA44	2015	8/13/2015	10008469
	Barragan	Nanette		X	CA44	2015	5/29/2015	9106880
Hon.	Barragan	Nanette		A	CA44	2015	7/30/2017	10018328
	Barringer	Adam		C	FL06	2015	11/2/2015	10008179
	Barringer	Adam		X	FL06	2015	7/9/2015	30001555
	Barringer	Adam		X	FL06	2015	10/8/2015	30001649
Hon.	Barrow	John		T	GA12	2015	1/7/2015	10004722
	Bartley	Lori Anita Mrs		C	TX18	2015	8/26/2015	10008548
Hon.	Barton	Joe		A	TX06	2015	10/20/2016	9110145
Hon.	Barton	Joe		O	TX06	2015	7/29/2016	9109737
Hon.	Barton	Joe		X	TX06	2015	5/24/2016	9108986
	Barve	Kumar P Mr		C	MD08	2015	5/11/2015	10006496
Hon.	Bass	Karen		A	CA37	2015	9/7/2016	9109992
Hon.	Bass	Karen		A	CA37	2015	10/16/2019	10028910
Hon.	Bass	Karen		O	CA37	2015	7/11/2016	10011387
Hon.	Bass	Karen		X	CA37	2015	5/16/2016	30001952
Hon.	Bass	Karen		X	CA37	2015	7/6/2016	30002594
	Batts	Jason		C	KY01	2015	10/30/2015	10008942
	Beagle	William D.		C	OH08	2015	2/8/2016	9108294
	Beagle	William D.		X	OH08	2015	11/4/2015	30001661
Hon.	Beatty	Joyce		A	OH03	2015	5/17/2016	10012473
Hon.	Beatty	Joyce		A	OH03	2015	7/7/2016	10012480
Hon.	Beatty	Joyce		O	OH03	2015	5/17/2016	10011959
Hon.	Becerra	Xavier		A	CA34	2015	5/3/2017	10015249
Hon.	Becerra	Xavier		O	CA34	2015	6/15/2016	10013156
Hon.	Becerra	Xavier		X	CA34	2015	5/25/2016	9109012
Mrs.	Becker	Julie C.		D	WI05	2015	1/7/2016	9108146
	Beiler	Chet		C	PA16	2015	3/15/2016	9108461
	Beiler	Chet		X	PA16	2015	1/28/2016	9108220
	Bell	Douglas Anthony		D	GA05	2015	1/4/2016	40000424
Hon.	Benishek	Dan		A	MI01	2015	7/13/2016	9109659
Hon.	Benishek	Dan		O	MI01	2015	5/13/2016	10010983
Hon.	Benishek	Dan		P	MI01	2015	5/6/2015	9106404
	Bennett	Ken		C	AZ01	2015	8/31/2015	10008568
	Bennett	LuAnn		C	VA10	2015	4/8/2016	10009369
	Bennett	Luann		X	VA10	2015	1/11/2016	30001694
	Bensmihen	Joseph		C	FL22	2015	7/21/2015	10007613
	Bensmihen	Joseph		X	FL22	2015	6/2/2015	30001414
Hon.	Bera	Ami		A	CA07	2015	6/9/2016	10012983
Hon.	Bera	Ami		O	CA07	2015	5/16/2016	10011070
	Bernal	Benito Benny		C	CA29	2015	2/11/2016	9108299
Hon.	Beyer	Donald Sternoff	Jr.	A	VA08	2015	7/8/2016	10013294
Hon.	Beyer	Donald Sternoff	Jr.	A	VA08	2015	8/17/2016	10013854
Hon.	Beyer	Donald Sternoff	Jr.	O	VA08	2015	5/8/2016	10011105
Hon.	Bilirakis	Gus M.		O	FL12	2015	5/13/2016	9109063
Hon.	Bilirakis	Gus M.		P	FL12	2015	4/16/2015	9106320
Hon.	Bilirakis	Gus M.		P	FL12	2015	7/8/2015	9107245
Hon.	Bilirakis	Gus M.		P	FL12	2015	8/27/2015	9107544
Hon.	Bilirakis	Gus M.		P	FL12	2015	12/10/2015	9108029
	Bircher	Mark William		C	FL13	2015	1/15/2016	9108116
	Bishop	Bob		C	NY19	2015	12/16/2015	9108042
Hon.	Bishop	Michael D.		A	MI08	2015	7/26/2016	10013480
Hon.	Bishop	Michael D.		O	MI08	2015	6/14/2016	10011403
Hon.	Bishop	Michael D.		X	MI08	2015	5/20/2016	9108913
Hon.	Bishop	Rob		O	UT01	2015	5/13/2016	10011087
Hon.	Bishop	Sanford D.	Jr.	A	GA02	2015	6/7/2016	10012800
Hon.	Bishop	Sanford D.	Jr.	A	GA02	2015	6/22/2016	9109547
Hon.	Bishop	Sanford D.	Jr.	O	GA02	2015	5/13/2016	10011582
Hon.	Bishop	Timothy H.		T	NY01	2015	1/30/2015	9105956
Hon.	Black	Diane		A	TN06	2015	12/9/2016	9110274
Hon.	Black	Diane		O	TN06	2015	8/12/2016	9109835
Hon.	Black	Diane		P	TN06	2015	2/5/2015	9105971
Hon.	Black	Diane		P	TN06	2015	2/25/2015	9106102
Hon.	Black	Diane		P	TN06	2015	3/2/2015	9106101
Hon.	Black	Diane		P	TN06	2015	3/27/2015	9106213
Hon.	Black	Diane		P	TN06	2015	4/7/2015	9106250
Hon.	Black	Diane		P	TN06	2015	4/13/2015	9106265
Hon.	Black	Diane		P	TN06	2015	4/14/2015	9106293
Hon.	Black	Diane		P	TN06	2015	4/28/2015	9106372
Hon.	Black	Diane		P	TN06	2015	5/28/2015	9106899
Hon.	Black	Diane		P	TN06	2015	6/10/2015	9107123
Hon.	Black	Diane		P	TN06	2015	7/8/2015	9107243
Hon.	Black	Diane		P	TN06	2015	7/21/2015	9107331
Hon.	Black	Diane		P	TN06	2015	7/28/2015	9107348
Hon.	Black	Diane		P	TN06	2015	8/18/2015	9107495
Hon.	Black	Diane		P	TN06	2015	8/18/2015	9107496
Hon.	Black	Diane		P	TN06	2015	8/31/2015	9107551
Hon.	Black	Diane		P	TN06	2015	9/9/2015	9107572
Hon.	Black	Diane		P	TN06	2015	9/25/2015	9107664
Hon.	Black	Diane		P	TN06	2015	10/9/2015	9107696
Hon.	Black	Diane		P	TN06	2015	11/25/2015	9107988
Hon.	Black	Diane		P	TN06	2015	12/15/2015	9108065
Hon.	Black	Diane		P	TN06	2015	1/5/2016	9108105
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110279
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110280
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110281
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110282
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110283
Hon.	Black	Diane		P	TN06	2015	12/9/2016	9110284
Hon.	Black	Diane		X	TN06	2015	5/16/2016	9108819
Hon.	Blackburn	Marsha		O	TN07	2015	8/12/2016	9109859
Hon.	Blackburn	Marsha		X	TN07	2015	5/17/2016	9108838
	Blatt	Douglas James Mr		C	TX22	2015	10/15/2015	9107736
	Blum	Rodney Leland		P	IA01	2015	3/11/2015	9106131
Hon.	Blum	Rodney Leland		O	IA01	2015	8/14/2016	10013701
Hon.	Blum	Rodney Leland		X	IA01	2015	5/16/2016	9108820
Hon.	Blumenauer	Earl		O	OR03	2015	5/11/2016	10010109
Hon.	Blumenauer	Earl		P	OR03	2015	2/17/2015	20002585
Hon.	Blumenauer	Earl		P	OR03	2015	3/24/2015	20002777
Hon.	Blumenauer	Earl		P	OR03	2015	3/24/2015	20002778
Hon.	Blumenauer	Earl		P	OR03	2015	5/19/2015	20003142
Hon.	Blumenauer	Earl		P	OR03	2015	7/7/2015	20003355
Hon.	Blumenauer	Earl		P	OR03	2015	8/25/2015	20003664
Hon.	Blumenauer	Earl		P	OR03	2015	11/19/2015	20004121
Hon.	Blumenauer	Earl		P	OR03	2015	11/25/2015	20004164
Hon.	Boehner	John A.		P	OH08	2015	1/9/2015	20002347
Hon.	Boehner	John A.		P	OH08	2015	2/25/2015	20002620
Hon.	Boehner	John A.		P	OH08	2015	3/26/2015	20002785
Hon.	Boehner	John A.		P	OH08	2015	4/23/2015	20002923
Hon.	Boehner	John A.		P	OH08	2015	6/10/2015	20003022
Hon.	Boehner	John A.		P	OH08	2015	7/14/2015	20003400
Hon.	Boehner	John A.		P	OH08	2015	9/10/2015	20003745
Hon.	Boehner	John A.		T	OH08	2015	11/19/2015	10009093
Hon.	Bonamici	Suzanne		A	OR01	2015	5/25/2017	9110847
Hon.	Bonamici	Suzanne		O	OR01	2015	5/13/2016	10010910
Hon.	Bonamici	Suzanne		X	OR01	2015	5/17/2016	9108837
	Boone	Daniel Curtis		C	TX21	2015	12/2/2015	9108007
	Boone	Daniel Curtis		W	TX21	2015		9108297
Hon.	Bordallo	Madeleine Z.		O	GU00	2015	5/11/2016	10010724
	Borders	Jason D.		C	FL09	2015	11/30/2015	10009269
Hon.	Bost	Michael J.		O	IL12	2015	6/14/2016	10011495
Hon.	Bost	Michael J.		X	IL12	2015	5/19/2016	30002010
Hon.	Boustany	Charles W.	Jr.	O	LA03	2015	5/13/2016	9109064
Dr.	Boyd	Will Eugene	Jr.	C	AL05	2015	9/17/2015	10008434
Dr.	Boyd	Willie Eugene	Jr.	D	AL05	2015	8/13/2015	40000359
Dr.	Boyd	Willie Eugene	Jr.	D	AL05	2015	8/13/2015	40000360
	Boylan	Patrick		D	NV01	2015	3/7/2016	9108438
Hon.	Boyle	Brendan F.		A	PA13	2015	10/2/2016	10014099
Hon.	Boyle	Brendan F.		O	PA13	2015	8/10/2016	10013685
Hon.	Boyle	Brendan F.		X	PA13	2015	5/20/2016	9108914
	Bradshaw	William Micah		C	TX12	2015	12/29/2015	10009398
Hon.	Brady	Kevin		O	TX08	2015	8/14/2016	10012437
Hon.	Brady	Kevin		X	TX08	2015	5/23/2016	30002349
Hon.	Brady	Robert A.		A	PA01	2015	7/13/2016	9109658
Hon.	Brady	Robert A.		O	PA01	2015	5/16/2016	10012035
	Brandman	Jordan		C	CA46	2015	8/10/2015	10008419
Hon.	Brat	David Alan		A	VA07	2015	6/10/2016	9109471
Hon.	Brat	David Alan		O	VA07	2015	5/16/2016	9109065
Hon.	Bridenstine	Jim		O	OK01	2015	5/12/2016	10011709
	Brookins	Howard B.	Jr.	C	IL01	2015	2/18/2016	9108323
Dr.	Brooks	Janis C.		C	PA14	2015	1/13/2016	9108167
Hon.	Brooks	Mo		O	AL05	2015	5/15/2016	10011236
Hon.	Brooks	Mo		P	AL05	2015	1/7/2015	20002327
Hon.	Brooks	Mo		P	AL05	2015	1/26/2015	20002454
Hon.	Brooks	Mo		P	AL05	2015	3/13/2015	20002713
Hon.	Brooks	Mo		P	AL05	2015	4/4/2015	20002831
Hon.	Brooks	Mo		P	AL05	2015	7/6/2015	20003345
Hon.	Brooks	Mo		P	AL05	2015	10/7/2015	20003908
Hon.	Brooks	Mo		P	AL05	2015	11/4/2015	20004046
Hon.	Brooks	Susan W.		O	IN05	2015	5/16/2016	10010289
Hon.	Brooks	Susan W.		P	IN05	2015	5/11/2015	20002969
Hon.	Brooks	Susan W.		P	IN05	2015	5/14/2015	20003084
Hon.	Broun	Paul C.		T	GA10	2015	3/16/2015	9106157
	Brown	Anthony Gregory		C	MD04	2015	4/19/2015	10005459
Hon.	Brown	Corrine		O	FL05	2015	5/16/2016	9109066
	Brown	Liz		C	IN03	2015	8/24/2015	9107537
	Brown	Liz		X	IN03	2015	6/22/2015	30001543
	Brown	Paul Michael		C	TX32	2015	11/3/2015	10009003
Hon.	Brownley	Julia		A	CA26	2015	7/14/2017	10017888
Hon.	Brownley	Julia		O	CA26	2015	5/17/2016	10010870
	Brutus	Otto Patrick		C	IL01	2015	1/28/2016	10009395
	Brutus	Otto Patrick		X	IL01	2015	1/15/2016	9108181
Hon.	Buchanan	Vern		O	FL16	2015	5/16/2016	9109482
Hon.	Buchanan	Vern		P	FL16	2015	1/19/2015	20002422
Hon.	Buchanan	Vern		P	FL16	2015	3/26/2015	20002783
Hon.	Buchanan	Vern		P	FL16	2015	4/30/2015	20002966
Hon.	Buchanan	Vern		P	FL16	2015	5/26/2015	20003174
Hon.	Buchanan	Vern		P	FL16	2015	7/1/2015	20003325
Hon.	Buchanan	Vern		P	FL16	2015	7/2/2015	20003332
Hon.	Buchanan	Vern		P	FL16	2015	8/17/2015	20003619
Hon.	Buchanan	Vern		P	FL16	2015	9/17/2015	20003799
Hon.	Buchanan	Vern		P	FL16	2015	10/8/2015	20003914
Hon.	Buchanan	Vern		P	FL16	2015	11/17/2015	20004113
Hon.	Buchanan	Vern		P	FL16	2015	12/11/2015	20004243
Hon.	Buck	Kenneth R.		O	CO04	2015	5/13/2016	10011756
Hon.	Bucshon	Larry		O	IN08	2015	5/16/2016	9109059
	Bullwinkel	Deborah M.		C	IL08	2015	11/13/2015	10009199
Hon.	Burgess	Michael C.		O	TX26	2015	8/8/2016	10011404
Hon.	Burgess	Michael C.		X	TX26	2015	5/19/2016	30001956
	Burk	John Gunther		W	NC09	2015		9108144
	Burris	Michael Craig		D	MO05	2015	1/5/2016	9108125
Hon.	Bustos	Cheri		A	IL17	2015	6/22/2016	10013143
Hon.	Bustos	Cheri		A	IL17	2015	5/15/2017	10016627
Hon.	Bustos	Cheri		O	IL17	2015	5/13/2016	10010468
Hon.	Bustos	Cheri		P	IL17	2015	10/1/2015	20003873
Hon.	Butterfield	G. K.		A	NC01	2015	5/10/2016	10011456
Hon.	Butterfield	G. K.		O	NC01	2015	4/21/2016	10010194
Hon.	Byrne	Bradley		A	AL01	2015	7/6/2016	9109574
Hon.	Byrne	Bradley		O	AL01	2015	5/16/2016	9109067
	Caforio	Bryan		C	CA25	2015	4/8/2016	10009822
	Caforio	Bryan		X	CA25	2015	2/25/2016	9108362
	Cage	Ericke		C	VA05	2015	1/5/2016	9108114
	Cain	Emily		C	ME02	2015	5/14/2015	10006999
	Calone	David L.		C	NY01	2015	8/19/2015	10007101
	Calone	David L.		X	NY01	2015	5/27/2015	30001178
Hon.	Calvert	Ken		O	CA42	2015	5/10/2016	10011069
Hon.	Camp	Dave		T	MI04	2015	1/27/2015	10004735
Hon.	Campbell	John		T	CA45	2015	1/27/2015	10004714
	Canada	Mike		C	CA52	2015	3/11/2016	10009727
	Cannon	Nelson Jerome		C	MI01	2015	1/5/2016	9108107
	Cano	Fernando Christian		C	NC09	2015	11/20/2015	10009220
Hon.	Capps	Lois		O	CA24	2015	5/13/2016	10011721
Hon.	Capuano	Michael E.		O	MA07	2015	5/8/2016	10010160
	Caraway	Barbara Len Mallory		C	TX30	2015	10/23/2015	10008917
	Caraway	Barbara Len Mallory		C	TX30	2015	8/31/2018	9113740
	Caraway	Barbara Len Mallory		D	TX30	2015	11/18/2019	8216691
	Carbajal	Salud		C	CA24	2015	5/13/2015	10006581
Hon.	Cardenas	Tony		A	CA29	2015	7/27/2017	10018295
Hon.	Cardenas	Tony		O	CA29	2015	8/15/2016	10011532
Hon.	Cardenas	Tony		X	CA29	2015	5/19/2016	30002022
Mr.	Cargas	James P.		C	TX07	2015	12/27/2015	10009390
	Carnahan	Weldon		C	WI04	2015	9/10/2015	10008605
Hon.	Carney	John C.	Jr.	O	DE00	2015	8/14/2016	10013574
Hon.	Carney	John C.	Jr.	X	DE00	2015	5/20/2016	9108915
	Carroll	Morgan L.		C	CO06	2015	8/7/2015	9107439
Hon.	Carson	André		O	IN07	2015	5/16/2016	10012380
Hon.	Carter	Earl Leroy		O	GA01	2015	8/15/2016	10010276
Hon.	Carter	Earl Leroy		P	GA01	2015	5/22/2015	20003169
Hon.	Carter	Earl Leroy		P	GA01	2015	9/10/2015	20003749
Hon.	Carter	Earl Leroy		X	GA01	2015	5/19/2016	30002006
Hon.	Carter	Earl Leroy		X	GA01	2015	6/17/2016	30002561
Hon.	Carter	John R.		A	TX31	2015	5/12/2017	10016835
Hon.	Carter	John R.		O	TX31	2015	5/12/2016	10011331
Hon.	Cartwright	Matt		O	PA17	2015	7/15/2016	9109673
Hon.	Cartwright	Matt		X	PA17	2015	5/25/2016	9109034
	Casperson	Tom		C	MI01	2015	1/19/2016	9108210
Hon.	Cassidy	William M.		E	LA06	2015	1/28/2015	9105935
Hon.	Cassidy	William M.		P	LA06	2015	8/20/2015	20003626
	Castillo	Christopher		C	CA44	2015	6/11/2015	10008055
Hon.	Castor	Kathy		O	FL14	2015	5/13/2016	10010421
Hon.	Castor	Kathy		P	FL14	2015	1/5/2015	20002315
Hon.	Castor	Kathy		P	FL14	2015	2/9/2015	20002533
Hon.	Castor	Kathy		P	FL14	2015	5/14/2015	20003116
	Castricone	Dan		C	NY18	2015	2/10/2016	10009579
Hon.	Castro	Joaquin		O	TX20	2015	7/15/2016	9109672
Hon.	Castro	Joaquin		X	TX20	2015	5/20/2016	9108916
Hon.	Castro	Joaquin		X	TX20	2015	6/20/2016	9109522
	Chabot	Paul R Dr		C	CA31	2015	5/16/2016	10012410
Hon.	Chabot	Steve		O	OH01	2015	4/28/2016	10010532
Hon.	Chabot	Steve		P	OH01	2015	6/25/2015	20003295
	Chadwick	Howard Bruce		D	TX33	2015	8/7/2015	9107417
Hon.	Chaffetz	Jason		O	UT03	2015	5/13/2016	10011221
Hon.	Chaffetz	Jason		P	UT03	2015	10/7/2015	20003870
	Chane	Jonathan		C	FL18	2015	11/30/2015	10008315
	Chane	Jonathan		X	FL18	2015	8/3/2015	30001608
	Chappelle-Nadal	Maria		C	MO01	2015	1/6/2016	9108131
	Chappelle-Nadal	Maria		X	MO01	2015	11/16/2015	9107940
	Chelgren	Eric Mark		C	IA02	2015	12/29/2015	10009163
	Cheng	Xiangfei Scott		A	MD06	2015	4/19/2015	10005455
	Cheng	Xiangfei Scott		C	MD06	2015	4/16/2015	10004800
	Chicon	Martin		D	NY13	2015	12/28/2015	9108136
	Choi	Jun		C	NJ06	2015	10/27/2015	9107802
Hon.	Christensen	Donna M.		T	VI00	2015	1/7/2015	10004717
Dr.	Christensen	Gordon		C	MO04	2015	12/19/2015	10009368
Hon.	Chu	Judy		O	CA27	2015	5/15/2016	10010101
Hon.	Chu	Judy		P	CA27	2015	8/10/2015	9107434
Hon.	Chu	Judy		P	CA27	2015	10/1/2015	9107680
Hon.	Chu	Judy		P	CA27	2015	12/18/2015	9108078
Hon.	Chu	Judy		P	CA27	2015	1/19/2016	9108199
Hon.	Chu	Judy		P	CA27	2015	2/25/2016	9108378
Hon.	Cicilline	David N.		A	RI01	2015	6/15/2016	10012987
Hon.	Cicilline	David N.		O	RI01	2015	5/16/2016	10012250
Hon.	Clark	Katherine M.		O	MA05	2015	8/12/2016	10010213
Hon.	Clark	Katherine M.		P	MA05	2015	1/8/2015	20002346
Hon.	Clark	Katherine M.		P	MA05	2015	1/30/2015	20002484
Hon.	Clark	Katherine M.		P	MA05	2015	2/23/2015	20002598
Hon.	Clark	Katherine M.		P	MA05	2015	2/25/2015	20002600
Hon.	Clark	Katherine M.		P	MA05	2015	3/4/2015	20002651
Hon.	Clark	Katherine M.		P	MA05	2015	3/16/2015	20002731
Hon.	Clark	Katherine M.		P	MA05	2015	4/3/2015	20002828
Hon.	Clark	Katherine M.		P	MA05	2015	4/21/2015	20002922
Hon.	Clark	Katherine M.		P	MA05	2015	5/11/2015	20003057
Hon.	Clark	Katherine M.		P	MA05	2015	5/27/2015	20003176
Hon.	Clark	Katherine M.		P	MA05	2015	8/3/2015	20003526
Hon.	Clark	Katherine M.		P	MA05	2015	9/4/2015	20003716
Hon.	Clark	Katherine M.		P	MA05	2015	10/5/2015	20003890
Hon.	Clark	Katherine M.		P	MA05	2015	12/8/2015	20004209
Hon.	Clark	Katherine M.		X	MA05	2015	5/19/2016	30001947
	Clark	Mike		C	TX31	2015	2/22/2016	10009370
	Clark	Mike		D	TX31	2015	1/4/2016	40000426
Hon.	Clarke	Yvette D.		O	NY09	2015	7/15/2016	10012393
Hon.	Clarke	Yvette D.		X	NY09	2015	5/23/2016	30002301
Hon.	Clarke	Yvette D.		X	NY09	2015	6/20/2016	9109521
	Clawson	Curtis J.		P	FL19	2015	1/28/2015	9105900
	Clawson	Curtis J.		P	FL19	2015	2/25/2015	9106099
Hon.	Clawson	Curtis J.		A	FL19	2015	6/10/2016	9109469
Hon.	Clawson	Curtis J.		O	FL19	2015	5/16/2016	9109101
Hon.	Clawson	Curtis J.		P	FL19	2015	4/23/2015	9106319
Hon.	Clawson	Curtis J.		P	FL19	2015	9/18/2015	9107638
Hon.	Clawson	Curtis J.		P	FL19	2015	12/7/2015	9108028
Hon.	Clay	Wm. Lacy		O	MO01	2015	5/12/2016	9109102
Hon.	Cleaver	Emanuel		A	MO05	2015	7/14/2016	10013356
Hon.	Cleaver	Emanuel		O	MO05	2015	5/16/2016	10011587
Dr.	Cleek	N Eugene		C	CA03	2015	10/6/2015	10008308
	Clements	Paul Colin		C	MI06	2015	11/25/2015	9108002
Hon.	Clyburn	James E.		O	SC06	2015	5/13/2016	10010377
Hon.	Coble	Howard		T	NC06	2015	1/29/2015	10004819
Hon.	Coffman	Mike		O	CO06	2015	5/13/2016	9109103
	Cohen	Ronald H.		D	CA17	2015	12/1/2015	9108037
Hon.	Cohen	Steve		O	TN09	2015	5/16/2016	10010175
Hon.	Cohen	Steve		P	TN09	2015	5/15/2015	9106554
Hon.	Cohen	Steve		P	TN09	2015	5/15/2015	9106568
Hon.	Cohen	Steve		P	TN09	2015	6/10/2015	20003034
Hon.	Cohen	Steve		P	TN09	2015	7/9/2015	20003368
Hon.	Cohen	Steve		P	TN09	2015	7/27/2015	20003474
Hon.	Cohen	Steve		P	TN09	2015	9/2/2015	20003709
Hon.	Cohen	Steve		P	TN09	2015	11/23/2015	20004150
Hon.	Cohen	Steve		P	TN09	2015	12/8/2015	20004212
Hon.	Cohen	Steve		P	TN09	2015	12/18/2015	20004278
	Cole	Michael Kenneth Mr		C	TX14	2015	2/10/2016	10009581
Hon.	Cole	Tom		O	OK04	2015	4/29/2016	10010419
Hon.	Cole	Tom		P	OK04	2015	2/9/2016	9108296
Hon.	Coleman	Bonnie Watson		O	NJ12	2015	5/16/2016	9109200
	Coleman	Lynn Carnell		C	IN02	2015	3/17/2016	10009450
	Coleman	Lynn Carnell		X	IN02	2015	1/28/2016	30001705
Hon.	Collins	Chris		A	NY27	2015	5/16/2016	9109105
Hon.	Collins	Chris		O	NY27	2015	4/21/2016	9109104
Hon.	Collins	Chris		P	NY27	2015	2/2/2015	9105969
Hon.	Collins	Chris		P	NY27	2015	3/24/2015	9106214
Hon.	Collins	Chris		P	NY27	2015	4/14/2015	9106291
Hon.	Collins	Chris		P	NY27	2015	7/27/2015	9107347
Hon.	Collins	Chris		P	NY27	2015	8/3/2015	9107387
Hon.	Collins	Chris		P	NY27	2015	9/8/2015	9107574
Hon.	Collins	Chris		P	NY27	2015	11/2/2015	9107857
Hon.	Collins	Chris		P	NY27	2015	12/18/2015	9108077
Hon.	Collins	Doug		O	GA09	2015	5/16/2016	10011519
	Collins	Frederick		C	IL01	2015	10/14/2015	10008781
	Collins	Nancy		C	MS01	2015	4/8/2015	10005132
	Colon	Jenniffer Gonzalez		A	PR00	2015	5/16/2016	10012278
